resourceId,name,area,description,resourceCategoryId,resourceModel,feeScheduleId,order,maxStay,minCapacity,maxCapacity,zoneCapacity,allowedEquipment,Adjacent To,Barrier Free,Conditions,Cooking Facilities,Dogs Allowed,Double Site,Electrical Service,Exposure,Fee Type,Fire Pit,Fire Pit Available,Fire Pit Location,Ground Cover,Number of Tent Pads,Obstructions,Off-Site Vehicle Parking,On-Site Vehicle Parking,Pad Slope,Park-Private,Picnic Table,Privacy,Pull-through,Quality,Restrictions,Roofed Barrier Free,Rooms,Service Type,Shoreline Access,Shower Distance (m),Shower Type,Site Length (m),Site Shade,Site Width (m),Sleeping Configuration,Swimming Conditions,Toilet,Toilet Distance (m),Toilet Type,Water Tap,Water Tap Distance (m),photo1,photo2,photo3,photo4,photo5,photo6
-2147459688,105 - Carlyle Lake,Carlyle Lake,,-2147483641,2,-32736,4050,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,Soil,4,Tree(s),,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,"Weeds Present, Soft Bottom",,,Privy Box,,,https://reservations.ontarioparks.ca/images/e86668ec-deb2-412b-84de-fa3978866960.jpg,https://reservations.ontarioparks.ca/images/65d5314e-090c-4fe8-8f33-e89055f53853.jpg,https://reservations.ontarioparks.ca/images/e77c4faa-cb20-424c-8a9c-9db5475d7acf.jpg,,,
-2147459687,106 - Carlyle Lake,Carlyle Lake,,-2147483641,2,-32736,4060,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Rock(s), Tree(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/a16a1a3c-1fa5-4665-99dd-2a8f964af211.jpg,https://reservations.ontarioparks.ca/images/26b189a5-22a9-425c-b3ce-1831018ba536.jpg,https://reservations.ontarioparks.ca/images/0539a113-5d2b-4046-917d-e177f3300ce7.jpg,,,
-2147459135,DVP - Carlyle Lake,Carlyle Lake,"This permit is valid only from 8:00 am to the posted day-use closing time.  This permit is not transferrable between other locations in the park including The Crack and Chikanishing Access Points.

Paddle the scenic Carlyle Lake.",-2147483585,2,-31568,10010,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://reservations.ontarioparks.ca/images/89cb9190-27ff-47cf-9169-6904e8949177.png,,,,,
-2147459113,DVP InPark - Carlyle Lake,Carlyle Lake,,-2147483586,2,-31568,11010,1,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2147459590,247 - Cat Lake,Cat Lake,,-2147483641,2,-32736,5470,,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/975f2b9f-3a9f-4438-80d2-7bc16878ff0e.jpg,https://reservations.ontarioparks.ca/images/6907fe01-6dac-4027-91c2-e1a9f1ba7ab4.jpg,https://reservations.ontarioparks.ca/images/a7c96e6b-6564-4133-a59c-29a4104c55fe.jpg,,,
-2147475349,H5 Cave Lake,Cave Lake,,-2147483640,2,-32736,9050,1,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,,Regular Rate,Rocks,Yes,,"Soil, Rock(s)",,"Rock(s), Tree(s)",,,,,No,,,Good,"Tents Only, Generator Free",,,,,,,,,,,"Rock Shoreline, Soft Bottom",,,,,,,,,,,
-2147475196,H6 Cave Lake,Cave Lake,,-2147483640,2,-32736,9060,1,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,,Regular Rate,Rocks,Yes,,"Soil, Rock(s)",,"Rock(s), Tree(s)",,,,,No,,,Good,"Tents Only, Generator Free",,,,,,,,,,,"Rock Shoreline, Soft Bottom",,,,,,,,,,,
-2147459112,DVP InPark - Chikanishing Boat Trailer,Chikanishing Boat Trailer,,-2147483586,2,-31568,11020,1,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2147459134,DVP - Chikanishing Boat Trailer Area,Chikanishing Boat Trailer Area,"This permit is valid only for the Boat Trailer parking area at the Chikanishing Access Point from 8:00 am to the posted day-use closing time. Only oversized vehicles and vehicles towing trailers are permitted to park in this area. This permit is not transferrable between other locations in the park including The Crack and Granite Ridge Access Points.

Boat or paddle the scenic Collins Inlet and Georgian Bay.

Note: Know the limits of your paddling abilities and check the marine forecast before setting out. Ensure that you have appropriate safety equipment (PFDs, whistles, etc.).",-2147483585,2,-31568,10020,1,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://reservations.ontarioparks.ca/images/c06ac68e-d780-4ae9-aaa0-5047105e6565.png,,,,,
-2147459133,DVP - Chikanishing Vehicle Only Area,Chikanishing Vehicle Only Area,"This permit is valid only for the Vehicle Only parking area at the Chikanishing Access Point from 8:00 am to the posted day-use closing time.  Vehicles towing trailers must use the Boat Trailer parking area and purchase a permit for that parking area. This permit is not transferrable between other locations in the park including The Crack and Granite Ridge Access Points.

Paddle the scenic Collins Inlet and Georgian Bay or hike the Chikanishing Trail.

Note: Know the limits of your paddling abilities and check the marine forecast before setting out. Ensure that you have appropriate safety equipment (PFDs, whistles, etc.).

Chikanishing Trail 3 km (1.5 hours) moderate.

This trail winds along the park’s southern boundary and crosses a series of small ridges and then ending at a wave-washed point on Georgian Bay. Vegetation is typical of the rocky, windswept terrain of Georgian Bay, though taller pine and oak have flourished in wind-sheltered spots where soil has accumulated. Old iron rings used for mooring lines during logging days can still be seen along the trail. Interpretive plaques tell the colourful history of this part of Georgian Bay.",-2147483585,2,-31568,10030,1,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://reservations.ontarioparks.ca/images/d3ef1391-f562-4792-93f1-fa4e794cbc25.png,,,,,
-2147459111,DVP InPark - Chikanishing Vehicle Only Area,Chikanishing Vehicle Only Area,,-2147483586,2,-31568,11030,1,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2147459627,195 - Clearsilver Lake,Clearsilver Lake,,-2147483641,2,-32736,4950,,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/56cb8a37-c94b-4e04-94de-eb6094b530a6.jpg,https://reservations.ontarioparks.ca/images/2e6a93bf-b703-4f4a-a6f5-6ba59a639e11.jpg,https://reservations.ontarioparks.ca/images/055253d7-a818-4ce5-b297-70f1c54a988f.jpg,,,
-2147459694,91 - Collins Inlet,Collins Inlet,,-2147483641,2,-32736,3910,,1,9,1,,Body of Water,No,,,,No,,South,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Rock(s), Tree(s)",,,Slight,,No,Good,,Average,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,"Rock Shoreline, Light Current",,,Privy Box,,,https://reservations.ontarioparks.ca/images/d429ef40-7fbb-4b6f-af7b-f0a3b6dfc954.jpg,https://reservations.ontarioparks.ca/images/57aca6aa-178a-420d-a3cb-4ad054aaa69d.jpg,https://reservations.ontarioparks.ca/images/262211ca-66d5-4a53-a0ab-73d321b4510b.jpg,,,
-2147459693,92 - Collins Inlet,Collins Inlet,,-2147483641,2,-32736,3920,,1,9,1,,Body of Water,No,,,,No,,South,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Rock(s), Tree(s)",,,Slight,,No,Good,,Average,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,"Rock Shoreline, Light Current",,,Privy Box,,,https://reservations.ontarioparks.ca/images/1fd0c137-66bf-4696-93b1-70a95001ff47.jpg,https://reservations.ontarioparks.ca/images/c775bd2c-a17f-4160-8041-e6055a7c563a.jpg,https://reservations.ontarioparks.ca/images/8f125783-894f-4a9e-96a5-a723643ca250.jpg,,,
-2147457404,200 - Cranberry Bay,Cranberry Bay,,-2147483641,2,-32736,5000,,1,9,1,,Body of Water,No,,,,No,,"East, South",Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",5,"Rock(s), Tree(s)",,,Slight,,No,Good,,Good,,,,,Easy,,,,Partial Shade,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,,,,,,
-2147459641,181 - David Lake,David Lake,,-2147483641,2,-32736,4810,4,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",3,"Tree(s), Hill",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/86ac1660-60b1-4ec8-8bed-a8972bdbc7af.jpg,https://reservations.ontarioparks.ca/images/bba51f2f-4bc8-480c-8c8a-22f36b53d758.jpg,https://reservations.ontarioparks.ca/images/b2d893ee-fcd1-4247-90aa-79f153075019.jpg,,,
-2147459640,182 - David Lake,David Lake,,-2147483641,2,-32736,4820,4,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,Soil,4,"Tree(s), Stumps",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,"Rock Shoreline, Soft Bottom",,,Privy Box,,,https://reservations.ontarioparks.ca/images/732c3812-0c41-4949-bc37-89a05df5a79a.jpg,https://reservations.ontarioparks.ca/images/4cdff618-80a3-4556-9402-019ce27955fd.jpg,https://reservations.ontarioparks.ca/images/d224bc90-1c75-4fc2-9c7e-0891cc8ddc84.jpg,,,
-2147459639,183 - David Lake,David Lake,,-2147483641,2,-32736,4830,4,1,9,1,,Body of Water,No,,,,No,,East,Regular Rate,Rocks,Yes,Centre,Rock(s),4,"Rock(s), Hill",,,Moderate,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/31eeee91-b7df-4a04-855a-3e62e43cda64.jpg,https://reservations.ontarioparks.ca/images/5a1cc926-ab68-4d0a-9555-dda0c0672221.jpg,https://reservations.ontarioparks.ca/images/6673136a-81bd-47d8-a90a-48ffac607ed1.jpg,,,
-2147459638,184 - David Lake,David Lake,,-2147483641,2,-32736,4840,4,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Full Shade,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/c00460d2-1f57-4c43-beb9-ed4d135edc49.jpg,https://reservations.ontarioparks.ca/images/b2db5e73-b50f-4474-8028-4d72136d7b32.jpg,https://reservations.ontarioparks.ca/images/e7d5aa22-421a-4183-a4b9-98dc1226c8ca.jpg,,,
-2147459637,185 - David Lake,David Lake,,-2147483641,2,-32736,4850,4,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,Soil,4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,"Weeds Present, Soft Bottom",,,Privy Box,,,https://reservations.ontarioparks.ca/images/3154b1ea-a46b-40a5-80de-e7f8700d4147.jpg,https://reservations.ontarioparks.ca/images/939eaef4-322e-4bbd-bd2b-17ffaf629d6a.jpg,https://reservations.ontarioparks.ca/images/b176715a-0fee-4fea-a152-e97d90237adc.jpg,,,
-2147459636,186 - David Lake,David Lake,,-2147483641,2,-32736,4860,4,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",5,Tree(s),,,None,Yes,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/4cac9b0b-774e-4332-8fa2-11485c7fd2d0.jpg,https://reservations.ontarioparks.ca/images/ab27649a-fa1f-400b-b78c-06bbdf051c10.jpg,https://reservations.ontarioparks.ca/images/15d27905-3d06-4817-928c-393d20dce4a6.jpg,,,
-2147459635,187 - David Lake,David Lake,,-2147483641,2,-32736,4870,4,1,9,1,,Body of Water,No,,,,No,,South,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",3,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/c2acc433-b114-4200-9fd6-80cde66cbd7e.jpg,https://reservations.ontarioparks.ca/images/087c4967-8475-4a4c-be19-e4b668e25e57.jpg,https://reservations.ontarioparks.ca/images/fe664dae-e710-4176-99df-3030c20c5cf2.jpg,,,
-2147459634,188 - David Lake,David Lake,,-2147483641,2,-32736,4880,4,1,9,1,,Body of Water,No,Island Site,,,No,,North,Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",4,Tree(s),,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/6dc0276f-a7ce-4caf-b8ab-911d28b8b6a3.jpg,https://reservations.ontarioparks.ca/images/1477b49f-cef6-4eae-be7d-1cca42ef88d2.jpg,https://reservations.ontarioparks.ca/images/27e40f73-04b1-4e68-9d55-1a8e1ee41e2f.jpg,https://reservations.ontarioparks.ca/images/fa2573d6-3104-4334-9656-773cc9aa71f4.jpg,https://reservations.ontarioparks.ca/images/63d40cde-6272-4687-94e6-f53501023188.jpg,
-2147459633,189 - David Lake,David Lake,,-2147483641,2,-32736,4890,4,1,9,1,,Body of Water,No,Island Site,,,No,,"North, East",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/905f00c4-e9f3-499e-be95-ae56799fadf6.jpg,https://reservations.ontarioparks.ca/images/c88fd15f-458a-44e6-8cae-2c043c486663.jpg,https://reservations.ontarioparks.ca/images/54a4f082-2b89-4730-916d-ffc1f46a1fc0.jpg,https://reservations.ontarioparks.ca/images/583edc3a-9b25-4ab3-94c0-4954fd38b905.jpg,,
-2147459632,190 - David Lake,David Lake,,-2147483641,2,-32736,4900,4,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Hill",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/c4e8b4a4-9201-4ada-b6e4-118db69b495b.jpg,https://reservations.ontarioparks.ca/images/f0618e59-0902-40d8-87a9-417cfe77a790.jpg,https://reservations.ontarioparks.ca/images/f0ae257f-cdaa-4fe3-b3e2-5cbfcd70fbd5.jpg,,,
-2147459631,191 - David Lake,David Lake,,-2147483641,2,-32736,4910,4,1,9,1,,Body of Water,No,Split Level Site,,,No,,"East, South",Regular Rate,Rocks,Yes,Back Centre,"Soil, Rock(s)",4,"Rock(s), Hill",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/5f4f5101-8895-4611-94cc-811589d28401.jpg,https://reservations.ontarioparks.ca/images/75ee811d-1305-46cc-afa4-1f32879ef09f.jpg,https://reservations.ontarioparks.ca/images/2c6d2089-e611-4705-87ee-7882ae83c2fd.jpg,,,
-2147459630,192 - David Lake,David Lake,,-2147483641,2,-32736,4920,4,1,9,1,,Body of Water,No,,,,No,,"North, West",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/0d2ca793-b329-40cc-97e7-02f740a8de65.jpg,https://reservations.ontarioparks.ca/images/c3fb74aa-a597-403a-b7b9-3e486652e4ee.jpg,https://reservations.ontarioparks.ca/images/9c2642fd-7166-470d-9dd9-123a0e4650bb.jpg,https://reservations.ontarioparks.ca/images/3c56a233-fc59-440d-a125-7c227472cef3.jpg,,
-2147459629,193 - David Lake,David Lake,,-2147483641,2,-32736,4930,4,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",4,Tree(s),,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/b27f596e-18a9-4d35-9548-07ed9466498e.jpg,https://reservations.ontarioparks.ca/images/eae9bda6-c5f7-4e5e-9e3c-6caf617759c9.jpg,https://reservations.ontarioparks.ca/images/364f77f7-7bae-425e-a882-41563fa6ad9d.jpg,,,
-2147459628,194 - David Lake,David Lake,,-2147483641,2,-32736,4940,4,1,9,1,,Body of Water,No,,,,No,,"North, West",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/79e67281-2438-4bc3-bc48-c5f57472666f.jpg,https://reservations.ontarioparks.ca/images/fd7a7af3-e1a5-474b-aa44-1b74f202297b.jpg,https://reservations.ontarioparks.ca/images/3eb0d12e-226d-4a22-8913-8a9a11997197.jpg,,,
-2147459626,196 - David Lake,David Lake,,-2147483641,2,-32736,4960,4,1,9,1,,Body of Water,No,,,,No,,"North, East",Regular Rate,Rocks,Yes,Back Centre,"Soil, Rock(s)",3,"Tree(s), Hill",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/1eb069e8-3b34-4edd-bbeb-ae778a01e1d9.jpg,https://reservations.ontarioparks.ca/images/a6534e64-6141-42ff-8fce-ba032bfdfb00.jpg,https://reservations.ontarioparks.ca/images/b4f6fac7-5262-46fe-9c9d-5ecc163ea91a.jpg,https://reservations.ontarioparks.ca/images/355654dd-8025-41c2-bb87-5f404564a86c.jpg,https://reservations.ontarioparks.ca/images/14d5696e-943f-4e2f-aeec-3fd85f9b6286.jpg,
-2147475206,H34 David Lake,David Lake,,-2147483640,2,-32736,9340,,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,"East, South",Regular Rate,Rocks,Yes,Front Left,"Soil, Rock(s)",3,"Rock(s), Tree(s), Root(s)",,,None,,No,Average,,Average,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/c4601565-e2be-46c7-81f8-c1f6a5cf01af.jpg,https://reservations.ontarioparks.ca/images/1a15959a-716a-41d1-95a1-f8cc5e5f6045.jpg,https://reservations.ontarioparks.ca/images/56bd1b3a-c3ce-470c-8148-3a8d73f42ea3.jpg,,,
-2147459651,161 - Deacon Lake,Deacon Lake,,-2147483641,2,-32736,4610,,1,9,1,,Body of Water,No,Island Site,,,No,,West,Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/c15bc9a3-507d-48a8-9193-43e75294bf0b.jpg,https://reservations.ontarioparks.ca/images/a1660cc2-7e88-4503-b442-60e5bb9d2470.jpg,https://reservations.ontarioparks.ca/images/fc6437e5-ff7a-40ea-a989-dc392b1903c2.jpg,,,
-2147459649,162 - Deacon Lake,Deacon Lake,,-2147483641,2,-32736,4620,,1,9,1,,Body of Water,No,,,,No,,South,Regular Rate,Rocks,Yes,Centre,Soil,3,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Full Shade,,,Weeds Present,,,Privy Box,,,https://reservations.ontarioparks.ca/images/824b747a-4dcd-45b5-9677-4317f1e98cf1.jpg,https://reservations.ontarioparks.ca/images/25b1e034-afe3-430b-a085-728339f0faa0.jpg,,,,
-2147475352,Out of Park - East,East,,-2147483641,2,-32364,8020,,1,9,999,,,No,,,,No,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2147459598,237 - Fish Lake,Fish Lake,,-2147483641,2,-32736,5370,,1,9,1,,Body of Water,No,,,,No,,East,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/7c35059f-fde8-4f6f-9f77-a56d8f0be5ce.jpg,https://reservations.ontarioparks.ca/images/24c4dd5f-8f8c-4d13-8861-c0029040baef.jpg,https://reservations.ontarioparks.ca/images/64d33196-b651-437e-8b62-b60975adb41a.jpg,,,
-2147459597,238 - Fish Lake,Fish Lake,,-2147483641,2,-32736,5380,,1,9,1,,Body of Water,No,Island Site,,,No,,East,Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",3,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/6020bc2f-8a41-4f4f-aee4-1488e12a16ba.jpg,https://reservations.ontarioparks.ca/images/3dd66777-a81d-4442-b18e-fb27c022ba27.jpg,https://reservations.ontarioparks.ca/images/c1c2a73b-2d24-4a55-be34-50b101e32a7a.jpg,,,
-2147459650,163 - Fox Lake,Fox Lake,,-2147483641,2,-32736,4630,,1,9,1,,Body of Water,No,,,,No,,"North, East",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",3,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/7a0dae33-b909-4eb5-b2e1-d6e40b602726.jpg,https://reservations.ontarioparks.ca/images/c0ab459e-17f8-4332-8440-4995f9695caa.jpg,https://reservations.ontarioparks.ca/images/e579c346-5238-4b4e-b74a-65b5352413b5.jpg,,,
-2147459593,244 - Gail Lake,Gail Lake,,-2147483641,2,-32736,5440,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Front Centre,Rock(s),4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/a308a8ee-f905-40a8-97c7-8bd585f8c17f.jpg,https://reservations.ontarioparks.ca/images/d908e882-518d-4a38-ae6d-dc3ecd335749.jpg,https://reservations.ontarioparks.ca/images/dd7a2909-b4d5-4953-a354-26c30631954e.jpg,,,
-2147459726,1 - George Lake,George Lake,,-2147483641,2,-32736,3010,4,1,9,1,,Body of Water,No,Split Level Site,,,No,,East,Regular Rate,Rocks,Yes,Front Centre,"Gravel, Sand",3,Root(s),,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/9a7958c2-d0f2-4786-a2c7-7f1efcec5cfc.jpg,https://reservations.ontarioparks.ca/images/8537f0e1-972c-420f-aec6-3450daba24aa.jpg,https://reservations.ontarioparks.ca/images/e0b4af76-4d7b-499d-bb5e-ec693a0f8037.jpg,https://reservations.ontarioparks.ca/images/8e194399-406a-49ed-b1f6-65186244af44.jpg,https://reservations.ontarioparks.ca/images/8badef6e-7a54-48d0-839a-a0718683f950.jpg,
-2147459725,2 - George Lake,George Lake,,-2147483641,2,-32736,3020,4,1,9,1,,Body of Water,No,,,,No,,South,Regular Rate,Rocks,Yes,Front Centre,Soil,5,Tree(s),,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Full Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/acc85c31-08d3-423c-93dc-20297696c06b.jpg,https://reservations.ontarioparks.ca/images/d42b1e07-cd38-4bb2-8d32-8468ec9738c1.jpg,https://reservations.ontarioparks.ca/images/f5bc6d7b-ff23-405e-979a-a979ba5d3633.jpg,https://reservations.ontarioparks.ca/images/82b95b3b-ba1f-47bd-bcb9-92997551506c.jpg,,
-2147459724,3 - George Lake,George Lake,,-2147483641,2,-32736,3030,4,1,9,1,,Body of Water,No,,,,No,,South,Regular Rate,Rocks,Yes,Front Centre,Soil,4,Tree(s),,,Moderate,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/611968b0-6425-4a00-8f4c-b9e9e63a07ec.jpg,https://reservations.ontarioparks.ca/images/60457e97-a832-4e99-a16b-e0f8b18808e0.jpg,https://reservations.ontarioparks.ca/images/c5b8ff74-750c-4b47-91cd-683f2fbdd6b1.jpg,,,
